Date,Waste_Type,Temperature,Moisture_Content,pH_Level,Oxygen_Level,Carbon_Nitrogen_Ratio,Nitrogen_Content,Potassium_Content,Phosphorus_Content,Ambient_Humidity,Ambient_Temperature,Waste_Height,Particle_Size,Bulk_Density,Final_Volume_Reduction,Odor_Level,Decomposition_Rate,Time_Elapsed,Maturity_Index,Turning_Frequency
2024-08-07,MIXED,65.0,40.19,7.22,8.54,27.99,1.82,0.85,0.89,55.55,35.0,115.28,43.98,650.0,1.7301689999999998,1.69,2.03,85.23,8.0,4.22
2024-08-08,GREEN,65.0,48.8,7.37,11.45,25.94,2.0,0.89,0.71,54.14,35.0,109.24,26.49,492.21,1.482833,1.68,2.53,58.61,8.0,6.87
2024-08-09,GREEN,65.0,47.97,6.57,12.05,27.1,2.0,0.57,0.8,42.93,32.45,99.49,37.84,378.78,1.382913,3.14,2.43,56.91,8.0,5.76
2024-08-10,BROWN,65.0,40.0,7.31,14.07,28.4,1.5,0.57,0.36,47.51,35.0,128.61,39.62,339.92,0.8233240000000001,1.64,1.48,55.63,7.043000000000001,5.64
2024-08-11,GREEN,65.0,49.33,7.25,10.29,26.1,2.0,1.21,0.87,46.32,26.34,122.86,34.34,300.0,0.946368,4.35,2.48,38.16,6.295999999999999,3.56
2024-08-12,GREEN,65.0,46.52,7.35,7.11,25.55,2.0,1.38,0.6,59.06,34.89,132.81,41.39,514.65,1.621624,1.44,2.44,66.46,8.0,6.1
2024-08-13,GREEN,65.0,46.53,6.58,13.97,29.81,1.99,0.76,0.95,54.33,35.0,129.08,7.76,547.57,1.533168,4.43,2.52,60.84,8.0,4.54
2024-08-14,BROWN,65.0,40.0,7.09,6.79,25.15,1.5,0.97,0.88,44.84,33.84,128.6,49.23,349.16,0.82731,1.57,1.38,59.95,7.375,3.77
2024-08-15,GREEN,65.0,47.89,7.1,8.15,28.04,1.99,1.16,0.69,54.01,35.0,97.53,5.55,602.87,1.309245,1.3,2.59,50.55,7.645,4.42
2024-08-16,GREEN,65.0,46.9,6.62,5.91,26.99,2.0,0.92,0.9,44.81,35.0,134.92,21.98,631.56,1.257704,2.32,2.59,48.56,7.446,4.69
2024-08-17,GREEN,65.0,48.91,7.66,6.74,25.91,1.98,1.31,0.82,40.0,35.0,106.04,34.37,373.3,1.8843439999999998,2.84,2.53,74.48,8.0,6.36
2024-08-18,GREEN,65.0,48.09,6.91,6.77,25.56,2.0,0.66,0.79,53.44,35.0,136.94,39.87,467.46,1.2489759999999999,3.58,2.51,49.76,7.486,5.16
2024-08-19,BROWN,65.0,40.0,7.28,12.12,29.76,1.53,0.56,0.79,42.89,35.0,106.44,33.01,300.53,1.239084,2.98,1.49,83.16,8.0,6.46
2024-08-20,MIXED,65.0,40.0,7.82,11.91,25.13,1.81,1.17,0.67,52.74,35.0,131.66,49.6,544.57,0.811784,3.63,1.88,43.18,6.1979999999999995,3.77
2024-08-21,MIXED,65.0,40.0,7.64,13.57,28.68,1.78,1.3,0.55,40.0,33.1,109.22,22.7,401.6,0.6,2.27,2.0,30.0,5.0,6.28
2024-08-22,MIXED,65.0,41.58,7.28,9.23,29.51,1.79,1.15,0.55,48.9,30.45,105.91,42.5,404.7,1.6315739999999996,4.16,2.07,78.82,8.0,4.36
2024-08-23,MIXED,65.0,41.68,7.78,11.04,29.86,1.82,0.94,1.0,40.0,31.73,150.0,35.25,562.13,1.659833,4.21,2.17,76.49,8.0,6.08
2024-08-24,GREEN,65.0,48.41,7.12,12.03,29.72,1.98,0.5,0.97,40.0,34.54,141.37,47.72,371.66,1.5640459999999998,1.56,2.42,64.63,8.0,4.6
2024-08-25,MIXED,65.0,40.0,6.89,8.33,28.62,1.77,0.56,0.41,40.0,35.0,140.29,42.89,551.42,1.4486100000000002,4.11,2.18,66.45,8.0,3.68
2024-08-26,MIXED,65.0,41.32,7.94,5.18,27.72,1.77,0.64,0.78,40.0,31.98,144.46,22.56,575.97,1.1975699999999998,2.38,1.9,63.03,8.0,6.18
2024-08-27,GREEN,65.0,49.3,7.18,15.0,29.75,2.0,0.52,0.56,54.14,35.0,107.84,46.86,543.67,0.9647820000000001,3.97,2.47,39.06,6.376,6.48
2024-08-28,BROWN,65.0,40.0,7.18,15.0,25.69,1.53,1.02,0.48,55.7,35.0,118.84,13.11,461.89,0.9743160000000001,3.97,1.47,66.28,8.0,3.36
2024-08-29,GREEN,65.0,46.06,6.5,6.75,28.37,2.0,0.84,0.52,42.01,35.0,99.59,8.14,509.87,1.858548,4.96,2.44,76.17,8.0,5.98
2024-08-30,GREEN,65.0,47.96,6.81,6.83,28.68,2.0,1.5,0.3,41.41,31.59,126.91,49.7,483.27,1.183788,3.15,2.26,52.38,7.498,5.75
2024-08-31,BROWN,65.0,40.0,6.99,12.74,27.57,1.5,0.94,0.89,40.0,29.9,111.12,7.8,543.17,1.334718,4.51,1.54,86.67,8.0,6.5
2024-09-01,BROWN,45.0,40.0,7.95,11.63,26.53,1.52,1.28,0.8,47.62,30.44,137.78,15.07,402.82,0.883501,3.39,1.51,58.51,7.361,4.49
2024-09-02,BROWN,53.42,40.0,7.73,8.73,27.61,1.52,0.51,0.41,68.81,26.06,125.13,24.33,523.48,1.189845,1.16,1.37,86.85,8.0,3.54
2024-09-03,MIXED,48.71,50.92,6.61,11.81,29.37,1.82,0.91,0.83,55.63,20.03,99.93,5.0,480.82,0.8229479999999999,3.91,1.94,42.42,6.182,3.34
2024-09-04,BROWN,55.74,40.76,7.4,7.26,25.0,1.51,0.91,0.53,52.56,29.96,115.28,16.2,396.76,1.4031980000000002,3.86,1.58,88.81,8.0,5.27
2024-09-05,MIXED,45.0,50.42,7.86,9.79,28.97,1.79,0.78,0.34,64.84,22.71,105.35,5.34,650.0,0.6149999999999999,1.49,2.05,30.0,5.05,6.6
2024-09-06,GREEN,57.86,58.6,7.83,7.16,25.58,2.0,1.35,0.53,70.0,16.32,102.08,24.54,618.33,0.9831360000000001,4.39,2.66,36.96,6.356,5.92
2024-09-07,GREEN,53.29,60.0,7.21,11.45,26.32,2.0,1.42,0.87,63.46,30.2,139.58,20.76,631.43,1.3921379999999999,1.57,2.67,52.14,7.884,4.62
2024-09-08,MIXED,45.0,48.8,7.13,10.24,28.23,1.8,0.76,0.73,52.56,30.87,135.44,22.63,620.09,1.213638,3.72,2.01,60.38,8.0,3.68
2024-09-09,GREEN,54.09,60.0,7.31,5.36,25.9,1.99,0.93,1.0,49.15,26.98,130.4,16.2,415.55,2.165126,4.37,2.51,86.26,8.0,6.47
2024-09-10,GREEN,53.2,59.4,7.46,14.26,27.59,2.0,1.17,0.49,47.14,25.93,129.43,45.27,323.0,1.4739689999999999,4.34,2.59,56.91,8.0,3.28
2024-09-11,BROWN,48.4,40.18,7.55,13.23,29.61,1.5,0.58,0.95,45.4,20.9,128.41,12.38,445.53,1.057212,4.38,1.56,67.77,8.0,6.34
2024-09-12,MIXED,45.0,49.48,6.73,12.6,25.22,1.81,0.72,0.43,66.46,28.92,149.1,27.68,342.48,1.706388,3.05,2.12,80.49,8.0,6.68
2024-09-13,MIXED,52.88,49.98,7.65,12.36,27.19,1.74,1.41,0.69,61.5,15.0,136.46,19.88,406.21,1.6755780000000002,4.72,1.94,86.37,8.0,6.91
2024-09-14,BROWN,53.22,40.58,7.16,11.58,27.38,1.5,0.82,0.37,68.1,27.82,133.18,23.01,463.58,1.087218,1.36,1.53,71.06,8.0,3.98
2024-09-15,GREEN,46.28,60.0,7.89,5.3,26.24,2.0,1.08,0.87,57.29,27.61,106.46,36.34,478.93,0.9864,2.31,2.4,41.1,6.51,5.78
2024-09-16,MIXED,54.54,49.86,7.72,10.85,30.0,1.8,1.07,0.91,49.95,32.14,141.98,6.94,534.56,1.5385300000000002,2.78,2.17,70.9,8.0,4.68
2024-09-17,GREEN,48.45,60.0,6.88,6.0,26.15,2.0,1.08,0.7,51.19,20.73,123.66,13.76,432.89,1.468125,2.87,2.61,56.25,8.0,6.58
2024-09-18,GREEN,45.0,60.0,6.88,9.62,26.5,1.95,1.21,0.57,67.92,21.66,113.8,39.14,503.4,1.680588,1.82,2.43,69.16,8.0,3.25
2024-09-19,MIXED,55.72,49.71,6.98,11.23,28.63,1.8,1.27,0.86,58.46,17.9,116.38,19.58,403.71,1.1459469999999998,1.17,2.09,54.83,7.5729999999999995,4.1
2024-09-20,BROWN,49.78,40.0,7.6,14.12,26.42,1.54,1.41,0.94,63.26,15.78,116.87,31.2,455.34,1.308884,3.02,1.64,79.81,8.0,4.93
2024-09-21,GREEN,57.5,58.61,7.47,8.99,25.4,1.98,1.18,0.96,67.02,23.4,140.88,40.27,335.7,0.986513,3.52,2.63,37.51,6.381,3.91
2024-09-22,GREEN,51.45,60.0,8.0,7.07,26.77,2.0,1.02,0.37,66.11,21.31,124.21,48.5,366.42,0.8381849999999998,3.09,2.55,32.87,5.837,3.15
2024-09-23,BROWN,45.0,40.0,7.53,5.92,29.45,1.55,0.88,0.87,66.95,30.16,134.7,22.35,511.51,1.022976,3.84,1.44,71.04,8.0,5.43
2024-09-24,BROWN,45.0,40.91,7.33,12.51,27.97,1.52,1.45,0.91,59.35,19.95,130.24,8.98,587.42,0.46022399999999997,3.36,1.41,32.64,4.674,6.69
2024-09-25,BROWN,50.06,40.26,7.05,11.59,25.19,1.5,1.26,0.5,50.62,30.68,124.53,22.23,523.51,1.141265,1.0,1.55,73.63,8.0,3.25
2024-09-26,BROWN,45.45,41.48,7.61,10.35,29.47,1.5,0.57,0.83,45.87,28.61,104.7,33.4,616.43,1.236962,1.44,1.42,87.11,8.0,4.13
2024-09-27,MIXED,49.97,49.3,7.53,9.81,29.33,1.78,0.96,0.8,59.69,32.21,118.79,48.17,466.83,1.3462980000000002,1.7,1.97,68.34,8.0,3.28
2024-09-28,BROWN,46.16,40.32,6.98,13.71,27.64,1.5,1.08,0.47,58.4,17.01,140.66,26.9,510.24,0.6089600000000001,2.24,1.6,38.06,5.406000000000001,3.45
2024-09-29,MIXED,54.58,48.48,7.3,6.13,27.11,1.81,1.45,0.68,54.15,25.4,113.76,15.11,531.05,1.691118,4.26,1.98,85.41,8.0,5.51
2024-09-30,GREEN,45.0,59.68,7.33,11.95,25.33,1.98,1.17,0.41,40.48,20.76,113.16,41.14,505.5,1.016748,1.5,2.44,41.67,6.606999999999999,6.05
2024-10-01,MIXED,50.36,51.01,7.69,5.0,25.28,1.79,1.22,0.99,59.93,19.56,140.22,13.02,508.76,1.207521,4.11,1.89,63.89,8.0,5.36
2024-10-02,MIXED,49.62,48.32,8.0,6.78,28.06,1.83,0.5,0.84,48.86,28.64,148.18,43.73,645.35,1.1092199999999999,1.17,1.9,58.38,7.7379999999999995,4.74
2024-10-03,GREEN,55.56,60.0,7.56,13.19,25.87,1.99,1.38,0.51,63.08,16.86,138.08,29.54,393.14,2.014248,5.0,2.46,81.88,8.0,5.73
2024-10-04,GREEN,46.18,59.04,7.58,9.99,28.87,2.0,1.37,1.0,49.53,24.4,90.6,50.0,575.59,1.235288,1.67,2.48,49.81,7.461,3.33
2024-10-05,BROWN,57.94,40.24,7.2,5.18,26.45,1.5,0.65,0.77,64.94,25.32,127.35,22.29,596.35,0.981342,4.57,1.53,64.14,7.944,6.61
2024-10-06,MIXED,50.86,48.29,7.3,10.46,27.5,1.82,1.04,0.41,51.02,20.52,90.0,8.43,412.86,1.291709,1.18,1.99,64.91,8.0,4.97
2024-10-07,GREEN,49.76,59.09,6.5,7.28,27.53,1.97,1.02,0.51,56.39,30.67,97.74,21.11,356.77,1.7190729999999999,1.38,2.57,66.89,8.0,3.17
2024-10-08,MIXED,45.0,49.2,7.52,14.24,25.14,1.79,0.7,0.76,66.08,16.68,144.14,8.17,560.48,1.1404800000000002,1.39,2.2,51.84,7.384,5.97
2024-10-09,BROWN,45.01,40.16,7.39,11.46,26.45,1.5,1.0,0.84,47.04,26.25,112.77,44.58,616.14,0.81313,4.34,1.55,52.46,6.796,5.87
2024-10-10,MIXED,52.12,49.36,6.73,10.74,25.44,1.81,0.61,0.94,42.46,15.0,96.62,43.57,620.91,1.279872,4.58,1.92,66.66,8.0,5.11
2024-10-11,MIXED,56.31,49.59,7.78,9.18,26.97,1.79,1.13,0.49,42.32,30.22,121.84,37.67,602.49,1.4692699999999999,2.51,1.9,77.33,8.0,3.64
2024-10-12,MIXED,54.69,49.51,6.76,11.87,28.31,1.74,0.75,0.87,50.96,27.44,92.95,28.17,355.79,1.180762,3.38,1.91,61.82,8.0,5.38
2024-10-13,BROWN,53.61,40.41,7.49,5.77,27.53,1.5,0.67,0.41,64.74,27.92,148.68,11.44,609.77,1.0736599999999998,2.02,1.4,76.69,8.0,4.97
2024-10-14,GREEN,55.71,60.0,6.95,10.82,27.01,1.98,1.44,1.0,45.03,20.76,141.15,34.12,406.08,2.042893,2.38,2.57,79.49,8.0,3.15
2024-10-15,MIXED,45.0,49.61,7.79,13.26,26.14,1.81,1.07,0.81,47.56,28.2,145.65,14.97,418.63,0.8251319999999999,3.48,2.09,39.48,6.037999999999999,5.43
2024-10-16,MIXED,47.17,49.97,7.2,7.72,29.93,1.77,0.64,0.42,49.87,15.0,107.46,36.15,623.61,1.3410719999999998,4.16,2.01,66.72,8.0,3.6
2024-10-17,GREEN,54.54,60.0,6.9,6.37,25.63,2.0,0.62,0.37,43.47,24.29,128.97,28.68,362.38,1.5984539999999998,3.67,2.53,63.18,8.0,3.06
2024-10-18,BROWN,57.53,40.0,7.3,5.08,29.41,1.5,0.8,0.67,66.47,29.17,105.68,40.11,430.97,0.657045,2.55,1.55,42.39,5.789,6.94
2024-10-19,BROWN,57.35,40.0,6.63,9.88,25.94,1.52,1.0,0.44,61.18,17.85,99.39,38.63,452.96,0.928213,4.46,1.43,64.91,7.920999999999999,4.19
2024-10-20,GREEN,57.58,60.0,6.71,6.3,28.66,1.98,1.17,0.71,48.53,28.07,90.0,20.47,372.94,1.686663,4.77,2.43,69.41,8.0,4.78
2024-10-21,MIXED,56.92,49.91,7.66,10.72,25.43,1.77,1.26,1.0,64.13,19.76,142.84,27.22,344.5,1.649928,1.62,1.96,84.18,8.0,4.07
2024-10-22,BROWN,52.03,40.0,6.55,13.04,27.36,1.5,0.78,0.82,69.83,27.62,95.98,50.0,412.32,0.860398,4.79,1.51,56.98,7.207999999999999,3.22
2024-10-23,MIXED,52.92,48.19,6.5,13.02,27.95,1.84,1.14,0.46,55.73,16.42,145.75,25.08,628.4,1.0277340000000001,4.05,2.06,49.89,7.0489999999999995,3.0
2024-10-24,BROWN,48.15,40.0,7.62,8.15,29.41,1.5,1.0,0.55,61.58,19.68,96.44,39.33,531.02,0.64042,3.53,1.42,45.1,5.93,5.6
2024-10-25,BROWN,50.85,40.45,6.53,6.1,25.02,1.5,0.83,0.64,40.62,26.22,98.61,33.84,595.49,0.62,2.01,1.24,50.0,6.24,3.6
2024-10-26,BROWN,45.0,40.0,6.79,14.65,25.37,1.51,0.94,0.4,61.29,23.93,147.35,41.37,320.22,0.7559640000000001,4.85,1.38,54.78,6.858,3.23
2024-10-27,BROWN,45.0,40.0,6.94,13.6,25.07,1.5,1.46,0.91,63.25,15.02,106.71,5.14,309.86,1.2525460000000002,4.15,1.57,79.78,8.0,3.0
2024-10-28,GREEN,55.19,60.0,6.51,9.17,28.87,2.0,1.39,0.34,45.24,28.41,112.77,29.05,523.83,1.7345,1.43,2.5,69.38,8.0,5.98
2024-10-29,MIXED,45.5,49.23,6.51,10.08,27.61,1.78,1.41,0.56,52.0,28.14,116.17,19.32,511.96,0.7945799999999998,2.36,2.05,38.76,5.926,4.84
2024-10-30,BROWN,45.0,40.76,7.66,8.02,26.28,1.5,0.76,0.32,40.0,19.07,104.97,38.45,601.32,0.67704,4.11,1.56,43.4,5.9,6.83
2024-10-31,BROWN,45.0,40.0,7.36,5.56,28.91,1.5,0.84,0.98,51.3,21.66,140.06,12.22,524.78,1.06945,1.88,1.46,73.25,8.0,6.88
2024-11-01,GREEN,45.0,59.88,7.63,12.45,29.34,1.99,1.22,0.84,58.61,24.7,133.73,44.75,376.79,1.359616,4.15,2.56,53.11,7.871,6.18
2024-11-02,BROWN,45.0,40.0,7.28,14.03,25.77,1.51,1.34,0.57,46.0,30.54,92.34,16.47,547.84,1.241242,2.55,1.57,79.06,8.0,3.79
2024-11-03,BROWN,58.81,40.0,6.92,15.0,29.85,1.53,1.4,0.67,61.98,28.58,103.8,20.81,344.32,1.23966,2.72,1.42,87.3,8.0,6.43
2024-11-04,GREEN,46.21,60.0,7.49,11.56,28.77,2.0,1.0,0.7,40.25,15.0,115.32,23.44,384.51,1.3642020000000001,1.96,2.43,56.14,8.0,4.95
2024-11-05,MIXED,53.47,50.67,7.51,12.13,25.57,1.79,0.73,0.45,40.61,23.93,104.74,8.04,423.84,1.4366819999999998,3.99,2.26,63.57,8.0,3.11
2024-11-06,BROWN,50.05,40.0,7.95,11.02,28.7,1.55,1.15,0.34,42.49,15.81,130.27,28.67,353.8,0.820322,3.74,1.31,62.62,7.571999999999999,5.86
2024-11-07,GREEN,45.88,58.87,8.0,5.18,26.59,2.0,0.71,0.57,53.94,21.56,127.88,20.54,451.5,1.780716,4.55,2.58,69.02,8.0,5.77
2024-11-08,MIXED,55.83,50.52,7.05,14.38,27.75,1.78,0.54,0.5,58.42,23.07,91.32,27.97,352.26,0.6181559999999999,2.76,1.98,31.22,5.102,3.67
2024-11-09,GREEN,57.1,58.25,6.94,5.9,29.98,2.0,0.67,0.73,62.83,27.17,136.5,25.22,418.19,0.807,1.19,2.69,30.0,5.6899999999999995,4.13
2024-11-10,BROWN,46.42,41.02,6.78,10.2,27.24,1.5,0.81,0.55,67.37,27.05,126.35,50.0,572.43,1.256924,4.61,1.51,83.24,8.0,3.41
2024-11-11,BROWN,55.78,40.27,6.94,6.27,27.49,1.52,0.65,0.77,70.0,17.23,140.23,14.33,527.33,0.852072,4.97,1.56,54.62,7.022,6.4
2024-11-12,MIXED,52.65,50.76,7.89,11.12,29.2,1.76,1.16,0.94,67.89,30.23,117.47,31.31,300.0,1.469525,1.38,2.15,68.35,8.0,4.28
2024-11-13,MIXED,55.37,49.83,7.59,8.64,29.29,1.78,1.37,0.34,45.19,26.28,93.56,28.33,582.85,1.3138620000000003,1.58,1.87,70.26,8.0,3.0
2024-11-14,GREEN,47.53,60.0,6.9,7.52,25.99,2.0,1.03,0.96,49.17,28.29,147.12,24.16,468.35,1.6995409999999997,2.22,2.57,66.13,8.0,4.3
2024-11-15,BROWN,59.22,40.0,7.1,8.92,26.28,1.53,0.9,0.45,49.25,21.76,124.45,16.3,635.97,0.692604,1.84,1.59,43.56,5.946,3.81
2024-11-16,BROWN,46.61,40.85,7.55,6.26,25.55,1.5,1.3,0.78,46.06,21.99,148.88,17.99,402.12,0.74205,3.02,1.5,49.47,6.447,6.33
2024-11-17,MIXED,53.44,50.07,6.62,8.34,26.44,1.78,0.61,1.0,57.39,21.38,91.28,9.35,415.27,1.7196259999999999,3.06,2.02,85.13,8.0,6.08
2024-11-18,GREEN,58.82,59.38,7.76,7.96,28.74,1.99,1.13,0.37,42.97,26.04,133.86,50.0,425.99,2.1376,2.12,2.56,83.5,8.0,6.43
2024-11-19,BROWN,45.0,40.0,7.61,11.94,28.4,1.54,1.0,0.77,40.14,27.17,130.15,22.12,490.46,0.46102,4.31,1.4,32.93,4.693,5.0
2024-11-20,BROWN,54.28,40.7,7.62,13.32,25.97,1.5,1.45,0.75,48.06,24.45,95.32,36.4,467.49,0.9910450000000001,5.0,1.85,53.57,7.207000000000001,3.78
2024-11-21,MIXED,45.0,50.57,7.4,9.91,25.56,1.78,0.92,0.4,47.69,21.31,114.53,16.01,650.0,1.580488,4.7,1.82,86.84,8.0,6.7
2024-11-22,BROWN,54.81,42.05,6.71,12.73,27.01,1.5,0.68,0.42,57.36,15.01,119.52,42.59,429.91,0.631866,4.43,1.59,39.74,5.564,5.28
2024-11-23,BROWN,58.49,41.22,7.12,8.99,26.39,1.53,0.93,0.91,69.78,22.81,131.41,38.96,436.9,1.1947400000000001,2.23,1.55,77.08,8.0,6.66
2024-11-24,BROWN,45.0,40.0,7.23,11.3,26.54,1.51,1.07,0.36,46.87,26.0,131.4,27.74,367.13,1.255339,3.33,1.67,75.17,8.0,6.62
2024-11-25,MIXED,55.57,50.26,7.37,14.41,26.31,1.77,0.55,0.49,43.87,19.47,146.42,40.27,424.8,1.575,3.09,1.75,90.0,8.0,5.18
2024-11-26,GREEN,52.37,58.85,6.84,11.78,25.25,2.0,0.74,0.47,48.17,15.07,95.62,20.11,611.13,1.57878,2.12,2.45,64.44,8.0,6.42
2024-11-27,MIXED,52.35,49.3,6.86,11.48,26.73,1.75,0.78,0.88,68.0,28.57,100.04,28.54,421.52,0.754832,4.2,2.08,36.29,5.709,4.8
2024-11-28,MIXED,52.11,49.33,7.06,9.59,29.1,1.83,1.22,0.8,40.0,16.97,112.85,37.39,578.57,0.8619159999999999,2.11,2.09,41.24,6.214,4.79
2024-11-29,BROWN,56.77,40.0,7.19,14.78,29.16,1.52,1.31,0.87,66.69,26.67,121.98,9.17,305.09,0.9128320000000001,4.55,1.36,67.12,8.0,5.02
2024-11-30,GREEN,45.0,60.0,7.82,10.06,25.96,1.99,1.35,0.69,68.0,30.52,114.12,27.97,509.26,1.3912930000000001,4.96,2.51,55.43,8.0,6.75
2024-12-01,BROWN,45.0,52.07,6.54,8.21,26.09,1.54,1.12,1.0,70.0,24.8,131.31,11.89,396.02,1.368,1.99,1.52,90.0,8.0,6.6
2024-12-02,GREEN,45.0,60.0,7.34,13.07,27.01,1.93,1.02,0.3,70.0,24.39,112.71,17.46,347.05,0.762,2.08,2.54,30.0,5.54,5.69
2024-12-03,MIXED,45.0,60.0,7.51,8.79,25.48,1.8,1.21,0.86,62.13,19.94,112.9,18.74,545.75,1.036431,2.28,2.09,49.59,7.049,5.24
2024-12-04,MIXED,45.0,60.0,7.52,14.66,29.09,1.8,1.27,0.73,56.07,15.0,144.6,49.41,401.84,0.727324,1.99,1.97,36.92,5.662,5.91
2024-12-05,MIXED,45.0,60.0,7.46,8.59,28.86,1.86,1.08,0.51,70.0,15.0,142.85,48.06,507.54,0.728205,1.17,2.15,33.87,5.536999999999999,6.51
2024-12-06,GREEN,45.0,60.0,7.98,6.16,28.91,2.0,0.83,0.47,66.68,23.16,103.49,38.38,386.18,1.318296,4.74,2.36,55.86,7.946,5.39
2024-12-07,GREEN,45.0,60.0,7.17,14.06,26.86,1.99,1.44,0.84,70.0,15.35,91.13,18.13,440.41,0.8240329999999999,3.19,2.51,32.83,5.792999999999999,5.46
2024-12-08,BROWN,45.0,51.65,6.73,13.81,25.08,1.5,0.72,0.74,60.1,15.0,98.73,50.0,619.06,0.8438400000000001,2.76,1.6,52.74,6.8740000000000006,5.92
2024-12-09,BROWN,45.0,51.43,7.64,6.33,27.94,1.52,0.66,0.55,70.0,21.33,95.15,14.41,583.1,1.1033140000000001,3.76,1.58,69.83,8.0,6.41
2024-12-10,GREEN,45.0,60.0,7.2,13.79,29.23,1.97,1.42,0.54,56.36,15.28,116.57,44.62,650.0,1.9924870000000001,1.85,2.59,76.93,8.0,5.65
2024-12-11,GREEN,45.0,60.0,6.67,7.59,30.0,2.0,1.31,0.55,67.92,15.0,97.47,36.18,650.0,2.0021940000000003,3.61,2.46,81.39,8.0,3.84
2024-12-12,GREEN,45.0,60.0,7.73,8.14,28.17,2.0,1.29,0.88,70.0,20.67,137.9,5.89,453.8,1.648208,2.0,2.48,66.46,8.0,6.22
2024-12-13,GREEN,45.0,60.0,7.36,7.91,30.0,2.0,1.41,0.63,62.47,15.0,150.0,23.11,408.35,1.221972,2.05,2.37,51.56,7.526000000000001,6.38
2024-12-14,BROWN,45.0,50.7,7.56,6.12,25.19,1.5,0.68,0.44,70.0,15.0,97.99,40.97,321.72,1.262292,4.02,1.48,85.29,8.0,5.39
2024-12-15,GREEN,45.0,60.0,7.28,12.26,29.86,1.98,0.64,0.32,70.0,22.61,119.69,44.84,504.96,1.274977,3.03,2.57,49.61,7.531000000000001,3.13
2024-12-16,MIXED,45.0,60.0,7.97,12.1,29.97,1.83,0.99,0.88,70.0,15.0,128.6,37.39,300.0,1.541498,4.76,2.06,74.83,8.0,5.35
2024-12-17,GREEN,45.0,60.0,6.87,13.53,29.36,2.0,0.64,0.91,57.12,15.32,130.36,19.15,332.07,2.013354,5.0,2.61,77.14,8.0,6.38
2024-12-18,MIXED,45.0,60.0,6.98,11.12,27.61,1.8,1.5,0.79,70.0,15.0,147.13,43.35,434.28,1.362976,2.88,1.91,71.36,8.0,6.32
2024-12-19,MIXED,45.0,60.0,8.0,13.73,28.22,1.79,1.42,0.89,70.0,23.31,117.12,28.77,357.8,1.1506180000000001,2.53,1.99,57.82,7.772,3.8
2024-12-20,GREEN,45.0,60.0,7.61,13.47,30.0,1.97,0.78,0.43,70.0,25.96,130.75,20.09,330.3,2.3362080000000005,4.09,2.72,85.89,8.0,6.54
2024-12-21,MIXED,45.0,60.0,7.68,14.35,28.4,1.76,1.33,0.91,70.0,21.17,93.86,35.64,424.17,0.9274570000000001,3.79,2.23,41.59,6.389000000000001,6.52
2024-12-22,MIXED,45.0,60.0,7.06,6.85,27.3,1.8,1.07,0.3,62.41,15.0,147.98,14.85,352.43,1.093628,2.15,2.02,54.14,7.433999999999999,3.26
2024-12-23,GREEN,45.0,60.0,7.79,12.07,29.31,2.0,0.88,0.58,51.77,17.18,150.0,31.76,414.85,1.8709599999999997,4.03,2.57,72.8,8.0,3.34
2024-12-24,BROWN,45.0,53.81,7.87,13.21,27.23,1.52,0.94,0.86,70.0,20.76,94.55,5.61,603.4,0.7254970000000001,4.04,1.57,46.21,6.191000000000001,5.7
2024-12-25,BROWN,45.0,53.18,6.99,9.56,26.67,1.52,0.98,0.58,70.0,15.0,100.14,34.06,402.9,0.420072,1.57,1.38,30.44,4.4239999999999995,6.81
2024-12-26,BROWN,45.0,52.54,6.64,13.02,25.14,1.52,0.92,0.78,70.0,20.85,115.88,21.74,410.68,1.023034,1.76,1.49,68.66,8.0,6.02
2024-12-27,BROWN,45.0,51.94,7.64,14.53,29.61,1.51,0.5,0.82,70.0,20.18,104.67,9.95,316.91,0.99414,3.23,1.26,78.9,8.0,3.63
2024-12-28,MIXED,45.0,60.0,6.5,14.26,26.47,1.78,0.99,0.9,69.21,15.0,137.03,49.27,405.75,1.035912,2.97,2.04,50.78,7.118,4.7
2024-12-29,BROWN,45.0,51.22,7.42,9.67,27.73,1.54,0.75,0.62,55.06,17.12,126.32,10.69,523.61,0.7889999999999999,2.28,1.2,65.75,7.775,6.23
2024-12-30,BROWN,45.0,51.88,7.13,5.72,27.9,1.5,0.63,0.85,70.0,15.0,145.43,26.96,560.41,1.4606339999999998,1.47,1.66,87.99,8.0,5.94
2024-12-31,MIXED,45.0,60.0,7.14,5.97,26.48,1.82,1.28,0.66,67.17,24.48,94.9,23.22,599.17,1.510392,4.82,2.06,73.32,8.0,5.37
2025-01-01,MIXED,45.0,60.0,7.61,5.44,28.75,1.85,0.85,0.98,70.0,26.36,99.82,9.52,300.0,1.1248740000000002,5.0,2.22,50.67,7.287000000000001,6.24
2025-01-02,BROWN,45.0,54.2,7.59,10.31,25.45,1.51,0.8,0.81,66.44,18.77,120.61,15.29,569.93,0.699865,4.19,1.39,50.35,6.425,6.78
2025-01-03,MIXED,45.0,60.0,7.55,14.6,30.0,1.83,0.79,0.59,70.0,23.44,127.56,29.8,430.26,1.796114,1.74,2.06,87.19,8.0,5.03
2025-01-04,GREEN,45.0,60.0,7.49,15.0,25.67,2.0,1.5,0.67,70.0,15.05,108.21,39.2,643.49,0.726,4.04,2.42,30.0,5.42,4.19
