Date,Waste_Type,Temperature,Moisture_Content,pH_Level,Oxygen_Level,Carbon_Nitrogen_Ratio,Nitrogen_Content,Potassium_Content,Phosphorus_Content,Ambient_Humidity,Ambient_Temperature,Waste_Height,Particle_Size,Bulk_Density,Final_Volume_Reduction,Odor_Level,Decomposition_Rate,Time_Elapsed,Maturity_Index,Turning_Frequency
2024-08-07,GREEN,65.0,49.98,7.42,5.11,29.19,2.0,1.5,0.67,51.14,35.0,122.65,47.35,409.14,1.045164,2.1,2.51,41.64,6.6739999999999995,6.55
2024-08-08,BROWN,65.0,40.0,7.25,7.58,28.77,1.5,0.92,0.38,44.51,35.0,118.41,36.47,521.82,0.493055,3.38,1.55,31.81,4.731,4.05
2024-08-09,MIXED,65.0,40.0,8.0,7.08,25.93,1.79,0.56,0.78,43.13,34.83,110.06,18.42,423.11,1.6485210000000001,1.41,1.91,86.31,8.0,3.39
2024-08-10,GREEN,65.0,48.4,6.73,11.52,30.0,2.0,1.14,0.61,43.26,26.97,94.75,36.88,420.04,1.458716,5.0,2.36,61.81,8.0,4.48
2024-08-11,GREEN,65.0,48.45,7.23,12.7,27.36,2.0,0.95,0.34,42.31,35.0,113.67,45.47,403.04,1.648737,1.62,2.61,63.17,8.0,4.56
2024-08-12,MIXED,65.0,40.0,7.1,14.93,29.58,1.81,0.88,0.56,46.34,35.0,128.77,41.96,650.0,0.537,1.17,1.79,30.0,4.79,4.96
2024-08-13,BROWN,65.0,40.0,7.16,8.86,25.94,1.5,1.45,0.79,47.57,33.73,133.25,14.26,561.78,0.61462,3.5,1.58,38.9,5.47,6.74
2024-08-14,BROWN,65.0,40.0,7.86,5.67,29.1,1.51,1.05,0.42,44.87,23.94,132.02,23.56,545.65,0.7265309999999999,4.07,1.69,42.99,5.989000000000001,5.96
2024-08-15,BROWN,65.0,40.0,7.8,12.37,27.65,1.54,0.94,0.42,51.51,30.99,95.51,5.56,592.1,0.8815949999999999,3.6,1.65,53.43,6.993,4.41
2024-08-16,MIXED,65.0,40.0,7.44,7.04,25.0,1.79,0.72,0.65,48.02,32.41,132.52,29.09,569.8,1.749504,2.36,2.01,87.04,8.0,4.54
2024-08-17,BROWN,65.0,40.0,7.93,5.01,26.88,1.5,0.7,0.85,43.02,27.56,122.26,27.13,528.85,0.42,2.04,1.4,30.0,4.4,4.42
2024-08-18,BROWN,65.0,40.0,7.91,13.61,29.58,1.5,1.1,0.41,40.0,35.0,141.9,5.0,308.49,0.634224,2.39,1.46,43.44,5.803999999999999,5.41
2024-08-19,GREEN,65.0,47.15,7.29,8.54,26.63,1.98,0.92,0.52,40.0,35.0,91.13,15.16,326.13,1.7629,3.98,2.44,72.25,8.0,3.0
2024-08-20,GREEN,65.0,47.16,7.91,5.66,27.43,2.0,1.07,0.62,54.2,35.0,98.26,29.25,516.07,1.9227999999999996,3.42,2.53,76.0,8.0,3.1
2024-08-21,MIXED,65.0,40.51,7.71,7.21,27.46,1.76,1.49,0.61,40.0,35.0,139.88,29.74,650.0,0.91067,1.69,1.9,47.93,6.693,4.4
2024-08-22,MIXED,65.0,40.98,7.2,12.11,26.85,1.84,0.94,0.55,42.99,35.0,114.29,26.4,324.39,1.2765900000000001,4.98,2.1,60.79,8.0,4.1
2024-08-23,BROWN,65.0,40.0,6.89,10.66,26.68,1.52,1.05,0.95,40.0,35.0,93.08,28.56,572.29,1.04811,1.83,1.55,67.62,8.0,5.17
2024-08-24,BROWN,65.0,40.0,7.47,7.05,29.65,1.54,0.96,0.83,40.0,29.93,115.55,7.32,603.7,1.190361,2.45,1.49,79.89,8.0,5.24
2024-08-25,MIXED,65.0,40.0,7.58,9.1,25.57,1.85,1.25,0.95,49.58,35.0,147.31,12.76,599.4,0.943074,4.1,1.98,47.63,6.743,3.76
2024-08-26,GREEN,65.0,48.86,7.8,11.99,29.24,2.0,1.46,0.42,43.72,35.0,90.4,5.0,341.02,0.8649800000000001,4.8,2.44,35.45,5.985,5.37
2024-08-27,BROWN,65.0,40.0,6.75,13.83,29.37,1.5,1.01,0.8,56.01,35.0,145.43,44.4,646.57,1.156221,2.41,1.53,75.57,8.0,6.82
2024-08-28,MIXED,65.0,40.65,6.84,5.86,25.46,1.8,0.69,0.55,45.48,28.97,104.64,48.06,463.44,1.506495,3.37,2.01,74.95,8.0,5.06
2024-08-29,BROWN,65.0,40.0,7.54,12.17,25.35,1.51,0.91,0.63,51.65,35.0,97.1,44.35,485.62,0.49507000000000007,3.44,1.55,31.94,4.744,3.89
2024-08-30,BROWN,65.0,40.0,6.56,9.93,25.33,1.52,0.94,0.52,53.45,35.0,110.16,12.07,569.08,0.7010759999999999,3.36,1.48,47.37,6.2170000000000005,5.13
2024-08-31,MIXED,65.0,41.07,6.77,15.0,28.17,1.81,0.75,0.38,40.0,35.0,117.89,18.2,300.46,1.5856879999999998,2.17,1.93,82.16,8.0,3.15
2024-09-01,GREEN,53.06,59.57,6.84,6.39,29.66,1.94,0.93,0.57,60.9,16.58,114.29,48.9,484.8,1.0786680000000002,1.53,2.49,43.32,6.822,5.71
2024-09-02,MIXED,47.05,49.6,7.82,13.6,28.65,1.78,0.63,0.82,49.01,27.37,98.25,33.76,326.43,1.8973440000000001,4.55,2.16,87.84,8.0,3.33
2024-09-03,MIXED,48.67,49.42,7.4,5.54,29.2,1.79,0.5,0.74,63.66,21.95,111.64,22.16,451.5,0.6102449999999999,1.22,1.91,31.95,5.1049999999999995,3.99
2024-09-04,MIXED,47.84,49.3,7.84,7.43,30.0,1.81,1.25,0.78,66.71,28.15,100.07,34.47,439.92,1.0570320000000002,1.6,2.12,49.86,7.106,6.54
2024-09-05,GREEN,54.66,58.1,7.09,5.2,26.74,1.98,1.14,0.65,48.62,22.8,107.42,46.35,502.34,1.9558980000000004,2.84,2.66,73.53,8.0,4.45
2024-09-06,GREEN,49.36,60.0,7.72,5.0,25.0,1.97,0.94,0.44,53.12,25.18,105.24,40.99,374.95,1.6870000000000003,2.21,2.41,70.0,8.0,3.53
2024-09-07,MIXED,46.67,49.6,6.61,10.2,27.58,1.81,1.48,0.82,55.42,27.65,98.9,15.56,511.07,1.4067269999999998,3.57,1.89,74.43,8.0,3.09
2024-09-08,GREEN,46.11,60.0,6.69,7.15,26.37,2.0,1.08,0.39,48.36,24.31,116.82,19.96,628.34,1.8252200000000003,2.22,2.63,69.4,8.0,5.28
2024-09-09,BROWN,45.0,40.02,7.08,8.61,27.39,1.51,0.58,0.71,55.69,19.2,114.96,30.74,598.01,0.9345279999999999,3.63,1.49,62.72,7.7620000000000005,5.79
2024-09-10,GREEN,45.0,60.0,6.59,9.26,26.67,2.0,0.96,0.74,53.16,22.46,150.0,44.64,351.2,1.3284,3.28,2.4,55.35,7.9350000000000005,6.12
2024-09-11,BROWN,52.11,40.0,7.76,12.92,29.06,1.52,1.24,0.8,66.09,26.75,122.34,20.92,589.11,0.651577,3.94,1.49,43.73,5.8629999999999995,3.51
2024-09-12,MIXED,45.0,50.61,7.47,6.39,28.73,1.79,1.27,0.45,54.63,25.46,124.18,15.05,434.42,1.109091,2.39,2.13,52.07,7.337,5.09
2024-09-13,GREEN,52.31,60.0,7.85,5.91,26.2,2.0,0.63,0.42,59.77,30.23,121.89,43.63,537.26,1.314989,4.17,2.51,52.39,7.749,4.46
2024-09-14,MIXED,47.41,48.7,7.45,8.1,28.98,1.8,1.06,0.47,44.84,28.76,116.28,34.47,400.52,1.7195080000000003,3.06,1.96,87.73,8.0,6.0
2024-09-15,GREEN,45.0,60.0,6.74,9.12,29.16,1.97,1.42,0.5,48.84,26.12,118.07,15.57,440.52,1.54225,4.97,2.5,61.69,8.0,3.13
2024-09-16,MIXED,55.75,49.29,6.62,9.38,27.24,1.79,1.08,0.31,57.41,30.57,150.0,40.3,362.75,0.7015560000000001,3.67,2.04,34.39,5.479,5.3
2024-09-17,BROWN,46.79,40.0,6.63,11.69,25.55,1.51,1.41,0.58,68.93,28.95,130.01,14.8,446.94,1.34416,1.96,1.55,86.72,8.0,6.36
2024-09-18,MIXED,53.83,50.22,6.73,7.4,29.68,1.77,0.78,0.95,44.6,29.66,114.65,40.84,467.57,1.250964,4.12,1.98,63.18,8.0,6.47
2024-09-19,GREEN,45.0,57.73,6.86,7.42,29.71,2.0,0.98,0.35,60.43,21.01,147.65,34.88,608.28,2.23224,1.38,2.62,85.2,8.0,4.04
2024-09-20,MIXED,52.69,50.32,7.41,6.93,29.66,1.8,0.85,0.67,57.11,17.7,134.57,40.85,378.11,1.298664,3.2,2.04,63.66,8.0,5.61
2024-09-21,GREEN,45.19,59.75,6.5,7.63,25.0,1.99,0.83,0.38,42.5,25.94,117.53,38.55,352.82,1.2971780000000002,3.64,2.54,51.07,7.647,3.56
2024-09-22,MIXED,50.44,47.26,7.75,10.74,28.21,1.8,0.53,0.85,60.35,15.0,102.4,26.29,519.54,1.7905079999999998,2.36,2.01,89.08,8.0,4.8
2024-09-23,BROWN,53.01,40.0,7.18,13.98,28.24,1.5,0.5,0.77,51.4,18.12,147.7,19.64,332.55,0.9205559999999999,4.11,1.56,59.01,7.461,6.14
2024-09-24,MIXED,51.0,50.31,6.92,11.64,26.73,1.81,0.77,0.8,67.4,26.07,144.2,50.0,395.41,1.7091999999999998,3.13,2.0,85.46,8.0,3.68
2024-09-25,GREEN,55.26,60.0,6.61,9.03,25.0,2.0,0.55,0.41,54.84,17.77,117.94,10.91,531.58,0.950136,2.39,2.44,38.94,6.334,4.28
2024-09-26,BROWN,45.83,40.75,7.15,8.66,27.34,1.51,1.16,0.89,43.39,22.3,125.28,50.0,518.01,0.5357999999999999,3.78,1.5,35.72,5.072,5.34
2024-09-27,BROWN,53.39,40.0,7.64,14.39,29.73,1.51,1.37,1.0,60.0,19.88,150.0,36.67,370.17,0.545211,1.47,1.59,34.29,5.019,4.54
2024-09-28,BROWN,45.0,40.81,6.65,9.99,27.71,1.5,0.75,0.87,46.83,29.26,141.44,42.42,350.37,1.3779279999999998,4.34,1.64,84.02,8.0,5.41
2024-09-29,BROWN,51.04,40.0,7.43,12.45,28.11,1.54,1.5,0.56,51.46,23.35,126.66,10.71,603.58,0.79515,2.01,1.5,53.01,6.801,3.09
2024-09-30,GREEN,45.15,60.0,7.74,6.65,25.98,1.98,0.92,0.75,62.11,24.43,104.54,20.03,357.4,1.7980839999999998,4.28,2.36,76.19,8.0,5.83
2024-10-01,MIXED,45.0,49.84,7.77,5.69,26.44,1.81,1.06,0.43,59.55,22.22,125.79,36.79,436.83,1.021356,4.08,1.96,52.11,7.171,4.07
2024-10-02,MIXED,45.0,51.52,7.87,7.39,25.93,1.81,1.48,0.54,42.48,26.07,90.0,26.29,561.55,1.845195,1.5,2.11,87.45,8.0,3.0
2024-10-03,GREEN,45.0,60.0,6.67,6.31,25.28,2.0,0.79,0.73,59.51,20.68,111.52,47.92,577.34,2.2506299999999997,1.43,2.55,88.26,8.0,4.15
2024-10-04,MIXED,49.76,49.28,7.16,10.31,29.54,1.76,0.99,0.78,45.34,30.38,146.54,29.78,327.37,1.692,2.65,1.88,90.0,8.0,3.13
2024-10-05,GREEN,45.0,59.62,7.69,10.18,27.24,1.96,0.96,0.3,53.91,20.86,107.8,30.9,650.0,0.87264,2.87,2.4,36.36,6.036,4.74
2024-10-06,MIXED,45.0,51.35,6.55,6.96,26.21,1.76,1.03,0.78,65.3,15.19,127.54,6.11,605.42,1.5726939999999998,2.35,1.91,82.34,8.0,6.44
2024-10-07,GREEN,50.17,60.0,7.19,9.18,28.06,1.98,1.34,0.64,66.36,26.08,144.1,41.88,380.75,1.757234,4.19,2.62,67.07,8.0,5.88
2024-10-08,MIXED,45.0,50.6,6.96,13.55,26.67,1.79,0.89,0.78,53.32,30.33,113.11,39.25,418.48,0.8224919999999999,4.4,2.01,40.92,6.102,6.87
2024-10-09,MIXED,45.0,47.71,7.48,13.56,25.52,1.81,1.19,0.94,43.15,16.27,133.16,10.09,608.18,1.989,2.48,2.21,90.0,8.0,3.0
2024-10-10,MIXED,53.95,51.17,7.35,13.67,25.84,1.79,1.5,0.95,43.76,17.76,98.23,36.06,581.63,1.2251820000000002,4.08,1.86,65.87,8.0,3.65
2024-10-11,MIXED,46.25,48.62,7.3,7.59,27.09,1.78,0.8,0.67,58.75,28.4,112.68,27.54,611.3,1.3881999999999999,4.97,2.0,69.41,8.0,5.53
2024-10-12,MIXED,45.0,49.06,6.84,13.45,26.13,1.84,0.76,0.44,59.29,25.35,100.44,44.32,488.38,1.6650209999999999,2.0,2.13,78.17,8.0,4.08
2024-10-13,MIXED,47.12,50.14,7.36,8.05,26.01,1.82,1.37,0.68,60.49,23.25,100.81,50.0,399.34,1.2073880000000001,1.81,2.14,56.42,7.782,3.74
2024-10-14,GREEN,45.0,59.36,7.31,11.75,25.65,1.98,1.2,0.39,44.83,15.0,119.33,18.62,395.04,1.085526,3.12,2.34,46.39,6.979,6.03
2024-10-15,BROWN,57.5,40.0,6.5,8.71,27.01,1.52,1.02,0.78,41.64,31.39,111.0,13.25,596.77,1.093442,2.87,1.66,65.87,8.0,5.81
2024-10-16,BROWN,45.0,40.44,7.04,6.31,26.19,1.5,0.96,0.65,62.72,27.82,138.7,13.05,415.64,0.527594,4.36,1.51,34.94,5.004,3.42
2024-10-17,BROWN,55.9,40.0,7.19,13.85,29.33,1.5,0.66,0.54,44.56,15.0,90.0,31.36,375.75,1.16288,2.52,1.58,73.6,8.0,5.66
2024-10-18,BROWN,45.0,40.07,7.0,11.98,28.99,1.5,1.24,0.45,59.02,27.48,141.37,41.77,576.72,0.57155,2.4,1.61,35.5,5.16,4.82
2024-10-19,MIXED,58.87,50.01,7.28,11.14,26.02,1.8,1.22,0.61,59.29,23.48,125.55,37.51,332.29,1.0802209999999999,4.12,1.93,55.97,7.526999999999999,4.81
2024-10-20,GREEN,56.76,59.97,6.71,9.21,29.77,1.99,1.2,0.4,45.37,27.41,115.5,28.66,393.13,0.96679,4.24,2.35,41.14,6.464,4.45
2024-10-21,MIXED,48.48,49.8,6.6,9.59,27.21,1.81,0.53,0.52,52.64,27.37,137.83,5.5,500.1,0.647082,1.92,2.07,31.26,5.196,3.5
2024-10-22,MIXED,57.94,50.36,7.14,14.03,25.71,1.81,0.87,0.87,47.1,29.97,143.69,20.46,598.96,1.2287249999999998,1.0,2.15,57.15,7.865,5.1
2024-10-23,GREEN,45.54,59.98,7.49,9.35,27.81,2.0,0.68,0.68,42.01,20.04,102.35,30.29,628.95,1.5523500000000001,4.54,2.62,59.25,8.0,6.44
2024-10-24,BROWN,52.47,40.0,7.0,11.14,28.14,1.5,0.78,0.89,65.1,27.23,104.48,22.09,449.0,1.271872,4.54,1.67,76.16,8.0,4.72
2024-10-25,GREEN,51.62,60.0,6.96,8.75,28.24,2.0,1.33,0.76,50.68,18.82,115.12,15.6,300.0,2.226738,2.65,2.62,84.99,8.0,5.37
2024-10-26,MIXED,45.74,49.65,6.71,6.03,27.5,1.79,1.05,0.62,65.92,17.45,147.7,17.14,582.02,1.641892,3.07,1.96,83.77,8.0,4.62
2024-10-27,GREEN,58.49,60.0,6.65,8.17,25.1,2.0,1.28,0.7,48.27,19.41,112.25,15.68,385.43,2.0233740000000004,2.0,2.49,81.26,8.0,4.3
2024-10-28,MIXED,55.67,48.15,7.27,6.54,29.63,1.77,0.79,0.54,57.06,16.19,147.84,20.55,396.13,1.4212029999999998,4.14,2.03,70.01,8.0,4.71
2024-10-29,GREEN,45.0,58.68,6.86,13.65,25.89,2.0,0.67,0.57,57.71,15.0,135.91,41.95,334.94,2.10039,1.85,2.65,79.26,8.0,4.34
2024-10-30,GREEN,57.47,59.96,7.46,13.46,26.86,1.99,1.25,0.66,62.49,23.88,138.79,18.64,464.55,1.774782,3.31,2.58,68.79,8.0,4.84
2024-10-31,MIXED,54.39,51.04,6.68,14.85,28.43,1.8,1.37,0.3,69.87,30.01,99.94,33.87,417.2,1.4815709999999997,4.57,1.89,78.39,8.0,6.49
2024-11-01,GREEN,56.65,59.06,7.02,8.92,30.0,2.0,1.42,0.51,67.16,23.51,111.77,41.87,439.26,1.4367500000000002,1.86,2.5,57.47,8.0,3.16
2024-11-02,GREEN,45.14,60.0,6.68,5.35,28.67,1.98,0.72,0.76,51.29,19.82,126.02,32.75,551.0,0.889812,3.32,2.52,35.31,6.051,3.5
2024-11-03,BROWN,54.04,41.38,7.29,13.7,27.01,1.5,1.07,0.81,55.01,17.08,103.54,38.95,579.58,0.584438,1.84,1.46,40.03,5.463,4.71
2024-11-04,BROWN,45.0,41.09,7.56,12.59,27.93,1.53,1.02,0.56,55.52,15.96,117.92,45.75,389.52,0.4851,1.17,1.47,33.0,4.77,4.83
2024-11-05,GREEN,46.64,58.33,7.34,7.67,26.88,2.0,1.5,0.46,55.92,23.5,116.24,34.75,413.22,1.047674,4.53,2.51,41.74,6.684,5.8
2024-11-06,MIXED,45.0,49.42,7.08,9.12,27.69,1.8,1.4,0.42,66.95,18.05,100.72,11.29,317.65,0.83706,2.57,2.1,39.86,6.086,4.96
2024-11-07,MIXED,50.5,49.85,6.95,7.99,27.08,1.77,1.44,0.65,61.63,17.42,90.0,18.39,379.6,0.642,3.25,2.14,30.0,5.140000000000001,5.54
2024-11-08,GREEN,45.0,60.0,6.98,10.76,28.8,1.99,1.43,0.88,46.82,20.33,139.2,25.29,542.03,1.273602,1.86,2.53,50.34,7.564,4.24
2024-11-09,GREEN,45.29,60.0,7.17,5.21,26.32,2.0,0.93,0.84,47.01,17.82,123.64,39.29,361.96,1.136225,4.07,2.35,48.35,7.1850000000000005,4.38
2024-11-10,MIXED,45.73,51.22,7.62,6.26,28.58,1.79,0.65,0.79,43.9,28.83,95.18,7.49,360.74,1.178661,1.43,1.91,61.71,8.0,5.34
2024-11-11,MIXED,45.0,51.39,7.88,9.65,29.11,1.81,0.82,0.75,46.2,30.77,100.64,31.62,410.8,0.6792559999999999,2.62,1.97,34.48,5.417999999999999,6.49
2024-11-12,MIXED,45.0,49.54,6.93,9.11,26.05,1.79,1.17,0.84,62.32,15.0,106.4,33.03,300.0,1.49968,4.24,2.06,72.8,8.0,6.65
2024-11-13,BROWN,50.82,41.26,7.83,5.5,26.86,1.5,1.34,0.87,60.06,22.3,100.14,21.21,388.76,0.5708040000000001,2.43,1.56,36.59,5.219,3.41
2024-11-14,MIXED,56.51,50.58,6.9,12.83,26.68,1.78,1.17,0.91,49.18,30.61,100.93,40.31,351.92,1.249245,5.0,2.07,60.35,8.0,6.86
2024-11-15,BROWN,45.74,40.0,6.77,6.67,27.79,1.5,0.91,0.67,65.29,25.73,135.99,43.54,470.27,0.806793,3.49,1.51,53.43,6.853,6.74
2024-11-16,MIXED,49.26,50.58,7.81,11.71,29.89,1.79,0.5,0.49,52.14,24.69,138.59,27.23,478.01,0.617908,3.43,1.79,34.52,5.242000000000001,3.26
2024-11-17,BROWN,45.0,40.23,6.6,10.46,28.08,1.5,0.59,0.57,53.07,16.39,128.02,22.52,583.25,0.834876,3.26,1.26,66.26,7.886,4.08
2024-11-18,MIXED,54.73,50.91,7.22,14.77,26.18,1.77,0.79,0.58,53.6,29.69,97.28,28.79,399.68,1.456832,4.65,2.06,70.72,8.0,6.3
2024-11-19,BROWN,45.0,40.43,7.64,10.42,27.62,1.5,0.73,0.89,57.95,15.0,120.22,10.26,484.15,0.576576,2.77,1.44,40.04,5.443999999999999,4.27
2024-11-20,BROWN,52.29,40.0,6.7,11.35,28.92,1.51,0.86,1.0,70.0,27.4,101.01,19.76,509.77,0.48585,4.56,1.5,32.39,4.739,6.28
2024-11-21,MIXED,54.98,49.32,6.56,11.02,28.2,1.83,1.46,0.91,64.72,16.12,138.98,37.84,469.86,0.9982599999999999,4.62,1.9,52.54,7.154,4.2
2024-11-22,GREEN,47.51,60.0,7.85,12.86,28.15,2.0,1.22,0.39,70.0,27.14,94.23,5.0,650.0,1.1918829999999998,4.77,2.53,47.11,7.241,4.97
2024-11-23,GREEN,45.0,60.0,7.79,15.0,25.65,1.98,1.06,0.44,51.44,22.33,128.88,15.44,580.2,1.8142150000000001,1.33,2.47,73.45,8.0,5.8
2024-11-24,MIXED,52.24,48.27,7.32,13.73,28.95,1.75,0.72,0.67,49.98,26.2,96.18,13.74,434.35,1.373878,5.0,1.97,69.74,8.0,5.65
2024-11-25,BROWN,54.15,40.49,7.79,10.11,26.03,1.5,0.86,1.0,47.64,23.8,100.31,26.49,639.88,1.053072,4.32,1.42,74.16,8.0,4.92
2024-11-26,BROWN,48.09,40.0,7.66,15.0,29.14,1.53,1.34,0.76,59.92,27.25,124.3,46.68,368.32,0.8055599999999999,3.59,1.4,57.54,7.154,4.39
2024-11-27,MIXED,46.49,50.78,7.9,11.85,26.8,1.77,1.24,0.49,58.83,21.89,147.98,29.55,638.24,1.011816,3.45,2.07,48.88,6.958,5.49
2024-11-28,MIXED,50.07,49.54,7.2,10.57,29.33,1.82,0.5,0.72,59.0,28.16,149.56,37.44,367.58,1.790464,4.78,2.08,86.08,8.0,6.66
2024-11-29,BROWN,45.0,40.0,6.51,10.02,26.76,1.5,1.15,0.52,62.67,18.26,123.42,44.21,458.32,0.9661120000000001,2.01,1.52,63.56,7.8759999999999994,6.55
2024-11-30,GREEN,54.26,60.0,6.86,5.88,25.28,1.99,0.65,0.85,59.01,27.74,98.43,40.04,351.79,2.042325,3.11,2.61,78.25,8.0,5.24
2024-12-01,BROWN,45.0,52.0,8.0,14.43,28.65,1.5,1.27,0.93,70.0,20.18,106.25,46.5,416.72,1.2130699999999999,1.69,1.45,83.66,8.0,4.5
2024-12-02,MIXED,45.0,60.0,6.74,9.47,27.25,1.85,0.54,0.3,65.94,19.49,90.53,5.0,565.38,1.42493,1.72,1.94,73.45,8.0,6.81
2024-12-03,MIXED,45.0,60.0,6.89,10.82,25.67,1.79,1.33,0.61,69.52,15.0,139.1,14.5,464.14,0.8922960000000001,4.25,2.04,43.74,6.414000000000001,3.82
2024-12-04,MIXED,45.0,60.0,7.25,9.5,27.67,1.83,1.39,0.55,58.29,20.03,144.83,11.14,545.76,1.3639569999999999,2.5,2.03,67.19,8.0,6.09
2024-12-05,MIXED,45.0,60.0,6.53,12.84,28.57,1.79,1.18,0.98,56.42,15.0,135.67,39.95,327.18,0.856336,2.32,2.08,41.17,6.197,5.32
2024-12-06,GREEN,45.0,60.0,6.81,9.62,28.26,2.0,1.02,0.74,70.0,15.0,116.42,42.74,592.44,1.4063580000000002,2.07,2.37,59.34,8.0,3.69
2024-12-07,BROWN,45.0,51.59,7.17,14.06,26.48,1.51,0.53,0.34,70.0,23.72,129.2,10.25,344.0,0.520968,4.55,1.68,31.01,4.781,3.33
2024-12-08,MIXED,45.0,60.0,7.55,6.23,27.19,1.82,1.26,0.74,70.0,15.0,140.61,7.41,597.84,1.7003700000000002,3.62,2.1,80.97,8.0,4.03
2024-12-09,GREEN,45.0,60.0,6.79,6.83,26.77,2.0,0.86,0.41,69.99,20.63,117.44,25.52,342.2,0.909585,4.76,2.55,35.67,6.117,5.65
2024-12-10,MIXED,45.0,60.0,7.83,10.13,28.65,1.76,0.83,0.67,52.09,19.54,120.09,35.13,635.12,1.694735,1.83,2.05,82.67,8.0,6.88
2024-12-11,MIXED,45.0,60.0,6.64,8.23,27.49,1.82,1.11,0.39,57.89,18.66,127.59,31.0,342.1,1.7331539999999999,4.01,2.11,82.14,8.0,6.26
2024-12-12,GREEN,45.0,60.0,7.88,9.97,26.26,2.0,1.07,0.43,54.89,16.96,122.76,12.92,378.88,2.2769999999999997,1.13,2.53,90.0,8.0,3.23
2024-12-13,BROWN,45.0,51.16,7.2,9.09,28.05,1.5,0.73,0.7,64.57,24.59,104.78,38.77,371.74,1.1219580000000002,1.56,1.58,71.01,8.0,4.82
2024-12-14,MIXED,45.0,60.0,7.06,7.15,26.97,1.82,0.7,0.41,60.6,17.63,131.61,34.03,463.2,1.4263599999999996,3.26,2.11,67.6,8.0,4.98
2024-12-15,BROWN,45.0,51.19,7.18,9.21,26.2,1.5,0.72,0.64,70.0,24.57,90.71,43.74,530.43,0.979524,1.51,1.56,62.79,7.839,5.39
2024-12-16,MIXED,45.0,60.0,6.59,13.58,29.34,1.81,0.71,0.96,70.0,20.23,101.03,31.36,423.34,1.17412,5.0,1.97,59.6,7.93,5.76
2024-12-17,BROWN,45.0,51.64,7.4,13.09,26.45,1.55,1.32,0.96,63.79,22.69,131.69,34.12,399.06,0.9222840000000001,2.05,1.53,60.28,7.558000000000001,3.85
2024-12-18,MIXED,45.0,60.0,6.81,12.3,26.76,1.78,1.39,0.65,70.0,16.92,149.41,40.12,486.12,0.8952,2.68,2.0,44.76,6.476,4.31
2024-12-19,GREEN,45.0,60.0,7.32,13.93,25.99,2.0,0.87,0.7,70.0,15.0,135.0,21.64,573.94,1.8376200000000003,3.4,2.7,68.06,8.0,4.87
2024-12-20,BROWN,45.0,52.06,7.88,6.3,27.9,1.5,1.08,0.93,70.0,15.0,139.7,16.04,300.0,1.4015159999999998,4.24,1.71,81.96,8.0,3.66
2024-12-21,BROWN,45.0,51.49,7.56,5.86,26.09,1.5,0.97,0.68,64.7,22.78,96.1,49.54,451.68,0.623272,2.93,1.69,36.88,5.378,4.92
2024-12-22,BROWN,45.0,53.86,7.29,14.43,27.65,1.5,1.07,0.47,64.78,15.0,105.91,6.56,482.26,1.2844,3.26,1.52,84.5,8.0,7.0
2024-12-23,MIXED,45.0,60.0,7.24,8.38,29.7,1.84,0.75,0.62,59.24,15.0,129.9,40.96,332.91,1.443222,2.63,1.97,73.26,8.0,4.06
2024-12-24,BROWN,45.0,50.61,7.29,12.3,26.87,1.5,1.03,0.4,70.0,15.0,90.0,46.93,505.08,0.667808,3.35,1.64,40.72,5.712,3.62
2024-12-25,MIXED,45.0,60.0,7.59,10.16,29.61,1.79,1.31,0.78,70.0,16.5,103.66,33.11,320.26,0.9043439999999999,2.47,1.96,46.14,6.574,3.92
2024-12-26,GREEN,45.0,60.0,7.02,6.79,27.2,2.0,0.62,0.31,70.0,15.68,126.01,5.31,535.58,1.8902910000000004,3.31,2.47,76.53,8.0,5.05
2024-12-27,MIXED,45.35,60.0,6.82,8.48,27.23,1.76,0.73,0.34,68.63,15.0,105.23,14.28,353.1,1.11908,3.83,2.02,55.4,7.5600000000000005,5.16
2024-12-28,BROWN,45.0,50.97,6.9,10.52,25.67,1.5,1.0,0.45,70.0,15.95,128.53,31.83,454.01,0.608838,4.71,1.41,43.18,5.728,3.8
2024-12-29,MIXED,45.0,60.0,6.67,7.05,29.4,1.8,0.84,0.65,60.74,15.0,101.38,20.57,431.98,1.2986999999999997,4.58,1.95,66.6,8.0,4.14
2024-12-30,GREEN,45.0,60.0,7.15,10.35,27.3,2.0,1.37,0.63,54.24,15.58,92.79,17.75,588.44,1.198935,1.4,2.49,48.15,7.305,6.68
2024-12-31,MIXED,45.0,60.0,7.19,13.91,25.0,1.8,0.57,0.72,65.31,21.74,125.41,45.21,377.42,1.8989999999999998,2.81,2.11,90.0,8.0,4.6
2025-01-01,GREEN,45.0,60.0,7.16,7.25,27.79,2.0,0.65,0.61,70.0,19.34,120.22,9.11,468.27,0.732,2.37,2.44,30.0,5.4399999999999995,3.64
2025-01-02,MIXED,45.0,60.0,7.47,6.54,26.97,1.82,1.39,0.73,64.65,15.0,137.72,29.31,549.73,1.258416,2.29,2.16,58.26,7.986,3.43
2025-01-03,GREEN,45.0,60.0,7.44,7.94,27.17,1.99,0.89,0.35,64.47,15.0,108.8,35.74,479.14,1.2164700000000002,1.76,2.46,49.45,7.405,3.74
2025-01-04,GREEN,45.0,60.0,6.56,9.29,29.01,1.98,0.58,0.69,65.36,17.65,90.0,36.39,350.35,0.982524,3.46,2.46,39.94,6.454,6.19
